 (1.359726468693507286e+03+0.000000000000000000e+00j)  (3.842411391649445562e+00-2.900190193475516939e-04j)
 (1.351280962676777335e+03+0.000000000000000000e+00j)  (3.846794303004482884e+00+1.015250402714192555e-02j)
 (1.342939722166426918e+03+0.000000000000000000e+00j)  (3.856547029471882215e+00+1.622149646860177735e-02j)
 (1.334700828165405937e+03+0.000000000000000000e+00j)  (3.868074000841484228e+00+1.559408150669608015e-02j)
 (1.326562408481470584e+03+0.000000000000000000e+00j)  (3.877099242595406725e+00+8.505792708096258578e-03j)
 (1.318522636308855454e+03+0.000000000000000000e+00j)  (3.880301189741790058e+00-2.337424689762435375e-03j)
 (1.310579728861211834e+03+0.000000000000000000e+00j)  (3.876583703538289072e+00-1.279201228584174628e-02j)
 (1.302731946053659613e+03+0.000000000000000000e+00j)  (3.867497034796732347e+00-1.886005753398354093e-02j)
 (1.294977589231911679e+03+0.000000000000000000e+00j)  (3.856647251990995340e+00-1.821796661490434829e-02j)
 (1.287314999946515627e+03+0.000000000000000000e+00j)  (3.848319342332320758e+00-1.110604943485474054e-02j)
 (1.279742558770359665e+03+0.000000000000000000e+00j)  (3.845839963023192976e+00-2.385693342560474273e-04j)
 (1.272258684157667631e+03+0.000000000000000000e+00j)  (3.850305617128265023e+00+1.023184217130865270e-02j)
 (1.264861831342797586e+03+0.000000000000000000e+00j)  (3.860162599639394454e+00+1.629994736644978584e-02j)
 (1.257550491277232140e+03+0.000000000000000000e+00j)  (3.871799611085603221e+00+1.563787305241852096e-02j)
 (1.250323189603225273e+03+0.000000000000000000e+00j)  (3.880926831924503162e+00+8.484421437349100314e-03j)
 (1.243178485662635467e+03+0.000000000000000000e+00j)  (3.884214486512796771e+00-2.446408484390349622e-03j)
 (1.236114971539552243e+03+0.000000000000000000e+00j)  (3.880564544584395925e+00-1.300293290509326946e-02j)
 (1.229131271135373709e+03+0.000000000000000000e+00j)  (3.871529294526472320e+00-1.918284074890352214e-02j)
 (1.222226039275062703e+03+0.000000000000000000e+00j)  (3.860716601936196923e+00-1.866306330122522242e-02j)
 (1.215397960843358533e+03+0.000000000000000000e+00j)  (3.852409115644638948e+00-1.168742213624198237e-02j)
 (1.208645749949784431e+03+0.000000000000000000e+00j)  (3.849925356867876847e+00-9.724588727588973167e-04j)
 (1.201968149121332544e+03+0.000000000000000000e+00j)  (3.854349503732052540e+00+9.332750116154146097e-03j)
 (1.195363928521764819e+03+0.000000000000000000e+00j)  (3.864115867630550483e+00+1.523514684719468222e-02j)
 (1.188831885196509120e+03+0.000000000000000000e+00j)  (3.875607307730226658e+00+1.442707224289108310e-02j)
 (1.182370842342180367e+03+0.000000000000000000e+00j)  (3.884539038740955963e+00+7.171332277609456136e-03j)
 (1.175979648599790153e+03+0.000000000000000000e+00j)  (3.887598749846255419e+00-3.796967546244392217e-03j)
 (1.169657177370758973e+03+0.000000000000000000e+00j)  (3.883715659965581324e+00-1.431476376857614835e-02j)
 (1.163402326154872753e+03+0.000000000000000000e+00j)  (3.874472776293103493e+00-2.038252273527770345e-02j)
 (1.157214015909368072e+03+0.000000000000000000e+00j)  (3.863504136134972899e+00-1.969433079610565657e-02j)
 (1.151091190428365735e+03+0.000000000000000000e+00j)  (3.855107012947474932e+00-1.252120451313381948e-02j)
 (1.145032815741900777e+03+0.000000000000000000e+00j)  (3.852599497295672748e+00-1.609333249413082752e-03j)
 (1.139037879533828118e+03+0.000000000000000000e+00j)  (3.857051559670451546e+00+8.868405457858986179e-03j)
 (1.133105390577922662e+03+0.000000000000000000e+00j)  (3.866875187961988036e+00+1.490715196712471928e-02j)
 (1.127234378191508540e+03+0.000000000000000000e+00j)  (3.878430852403572882e+00+1.420132382330062219e-02j)
 (1.121423891705985397e+03+0.000000000000000000e+00j)  (3.887418878117302246e+00+7.026691030763844437e-03j)
 (1.115672999953646922e+03+0.000000000000000000e+00j)  (3.890523939472240400e+00-3.864471104784641432e-03j)
 (1.109980790770209978e+03+0.000000000000000000e+00j)  (3.886683775025582044e+00-1.429556191478705343e-02j)
 (1.104346370512493195e+03+0.000000000000000000e+00j)  (3.877496619524668731e+00-2.026318285407061048e-02j)
 (1.098768863590712954e+03+0.000000000000000000e+00j)  (3.866611044599758795e+00-1.946919611397002203e-02j)
 (1.093247412014880183e+03+0.000000000000000000e+00j)  (3.858331074613976508e+00-1.220120206821582141e-02j)
 (1.087781174954805692e+03+0.000000000000000000e+00j)  (3.855969764086274232e+00-1.224248628478065209e-03j)
 (1.082369328313239748e+03+0.000000000000000000e+00j)  (3.860580954455148373e+00+9.275356898855597818e-03j)
 (1.077011064311689097e+03+0.000000000000000000e+00j)  (3.870554622202199813e+00+1.529061563530168671e-02j)
 (1.071705591088478513e+03+0.000000000000000000e+00j)  (3.882231143332149248e+00+1.452676552089066445e-02j)
 (1.066452132308633054e+03+0.000000000000000000e+00j)  (3.891300087896145676e+00+7.280051771490386389e-03j)
 (1.061249926785176513e+03+0.000000000000000000e+00j)  (3.894448867351170573e+00-3.674283963971557068e-03j)
 (1.056098228111462049e+03+0.000000000000000000e+00j)  (3.890630620674082607e+00-1.414258202544232956e-02j)
 (1.050996304304160276e+03+0.000000000000000000e+00j)  (3.881465977549137136e+00-2.011675801966068475e-02j)
 (1.045943437456544189e+03+0.000000000000000000e+00j)  (3.870624373749584457e+00-1.930837180016638233e-02j)
 (1.040938923401728061e+03+0.000000000000000000e+00j)  (3.862420902559861258e+00-1.202574816830122816e-02j)
 (1.035982071385529252e+03+0.000000000000000000e+00j)  (3.860164993340450490e+00-1.058039304680556160e-03j)
 (1.031072203748630955e+03+0.000000000000000000e+00j)  (3.864892565696428139e+00+9.390196284079931413e-03j)
 (1.026208655617741442e+03+0.000000000000000000e+00j)  (3.874967086727451715e+00+1.530702403293339627e-02j)
 (1.021390774605451611e+03+0.000000000000000000e+00j)  (3.886702917680351810e+00+1.440897697402843125e-02j)
 (1.016617920518510118e+03+0.000000000000000000e+00j)  (3.895773356745877436e+00+7.017029795654710668e-03j)
 (1.011889465074238046e+03+0.000000000000000000e+00j)  (3.898865388050970715e+00-4.063025475259968156e-03j)
 (1.007204791624820132e+03+0.000000000000000000e+00j)  (3.894948315341182354e+00-1.461094429860523153e-02j)
 (1.002563294889222107e+03+0.000000000000000000e+00j)  (3.885670627398982280e+00-2.060454426673031733e-02j)
 (9.979643806924824503e+02+0.000000000000000000e+00j)  (3.874732503606021616e+00-1.975804922451787973e-02j)
 (9.934074657121514065e+02+0.000000000000000000e+00j)  (3.866473065587417324e+00-1.239779743618237701e-02j)
 (9.888919772316417038e+02+0.000000000000000000e+00j)  (3.864212032216399972e+00-1.339816354888006969e-03j)
 (9.844173529002766827e+02+0.000000000000000000e+00j)  (3.868979807966652640e+00+9.184738819622347006e-03j)
 (9.799830404998250515e+02+0.000000000000000000e+00j)  (3.879121972293738896e+00+1.514608575895260399e-02j)
 (9.755884977173146808e+02+0.000000000000000000e+00j)  (3.890930087197150833e+00+1.425646956424244001e-02j)
 (9.712331919239337594e+02+0.000000000000000000e+00j)  (3.900058330214848823e+00+6.845728794563684522e-03j)
 (9.669165999598274084e+02+0.000000000000000000e+00j)  (3.903184737916348457e+00-4.263534508703283737e-03j)
 (9.626382079246068315e+02+0.000000000000000000e+00j)  (3.899281900821736091e+00-1.483411801002098608e-02j)
 (9.583975109733971749e+02+0.000000000000000000e+00j)  (3.890010871015741944e+00-2.083400181757195241e-02j)
 (9.541940131182507230e+02+0.000000000000000000e+00j)  (3.879087049225527828e+00-1.997859219856094187e-02j)
 (9.500272270347650192e+02+0.000000000000000000e+00j)  (3.870859911634775496e+00-1.260549011469723479e-02j)
 (9.458966738737441347e+02+0.000000000000000000e+00j)  (3.868649307392006964e+00-1.546736217141486160e-03j)
 (9.418018830777540416e+02+0.000000000000000000e+00j)  (3.873474556722031448e+00+8.953287885221979797e-03j)
 (9.377423922024188414e+02+0.000000000000000000e+00j)  (3.883662789518507630e+00+1.486104082958622508e-02j)
 (9.337177467423225607e+02+0.000000000000000000e+00j)  (3.895486997452380695e+00+1.389754551349562349e-02j)
 (9.297274999613724731e+02+0.000000000000000000e+00j)  (3.904590495994534560e+00+6.412043829976139114e-03j)
 (9.257712127274943441e+02+0.000000000000000000e+00j)  (3.907653482868853168e+00-4.749163604750017247e-03j)
 (9.218484533515304520e+02+0.000000000000000000e+00j)  (3.903664344818999599e+00-1.532933015017477925e-02j)
 (9.179587974302158955e+02+0.000000000000000000e+00j)  (3.894309051991425630e+00-2.128843968807372228e-02j)
 (9.141018276931140463e+02+0.000000000000000000e+00j)  (3.883328939702711757e+00-2.034894478943585425e-02j)
 (9.102771338533941616e+02+0.000000000000000000e+00j)  (3.875091667916814142e+00-1.286870914415536547e-02j)
 (9.064843124623381527e+02+0.000000000000000000e+00j)  (3.872921320606079298e+00-1.706666090145020701e-03j)
 (9.027229667674736220e+02+0.000000000000000000e+00j)  (3.877826187268690550e+00+8.868275125026884795e-03j)
 (8.989927065742197101e+02+0.000000000000000000e+00j)  (3.888111179123187711e+00+1.480854174806673675e-02j)
 (8.952931481109512788e+02+0.000000000000000000e+00j)  (3.900023860855221791e+00+1.383592156264792927e-02j)
 (8.916239138973819536e+02+0.000000000000000000e+00j)  (3.909187849465232123e+00+6.314140804139275337e-03j)
 (8.879846326161680281e+02+0.000000000000000000e+00j)  (3.912275972600765428e+00-4.888289872169309519e-03j)
 (8.843749389876469422e+02+0.000000000000000000e+00j)  (3.908283433402397478e+00-1.549330563976696572e-02j)
 (8.807944736476162007e+02+0.000000000000000000e+00j)  (3.898913710236175501e+00-2.144844473397448936e-02j)
 (8.772428830280692864e+02+0.000000000000000000e+00j)  (3.887928900884672689e+00-2.047693503027177980e-02j)
 (8.737198192408078512e+02+0.000000000000000000e+00j)  (3.879712193428208611e+00-1.294975538774061248e-02j)
 (8.702249399638446903e+02+0.000000000000000000e+00j)  (3.877591698851533319e+00-1.745587410163569175e-03j)
 (8.667579083305224685e+02+0.000000000000000000e+00j)  (3.882566595096169415e+00+8.848563197458659060e-03j)
 (8.633183928212745286e+02+0.000000000000000000e+00j)  (3.892923159197108518e+00+1.477630992912054922e-02j)
 (8.599060671579493373e+02+0.000000000000000000e+00j)  (3.904888269755593111e+00+1.376390510343543198e-02j)
 (8.565206102006344508e+02+0.000000000000000000e+00j)  (3.914071241824097935e+00+6.191589664842968820e-03j)
 (8.531617058469065569e+02+0.000000000000000000e+00j)  (3.917143108825156705e+00-5.049594948747480015e-03j)
 (8.498290429334421106e+02+0.000000000000000000e+00j)  (3.913111187026665494e+00-1.566160451951036092e-02j)
 (8.465223151399267181e+02+0.000000000000000000e+00j)  (3.903701034209960508e+00-2.158238306048113064e-02j)
 (8.432412208951983530e+02+0.000000000000000000e+00j)  (3.892698937172601958e+00-2.054003218231507250e-02j)
 (8.399854632855643786e+02+0.000000000000000000e+00j)  (3.884505545762401812e+00-1.292359145120969104e-02j)
 (8.367547499652351917e+02+0.000000000000000000e+00j)  (3.882453223926457753e+00-1.636761638549061532e-03j)
 (8.335487930688167353e+02+0.000000000000000000e+00j)  (3.887530534505033053e+00+9.010350834220566194e-03j)
 (8.303673091258059458e+02+0.000000000000000000e+00j)  (3.898002089464233322e+00+1.494838488282060687e-02j)
 (8.272100189770387715e+02+0.000000000000000000e+00j)  (3.910069933288570887e+00+1.390520285025052989e-02j)
 (8.240766476930347153e+02+0.000000000000000000e+00j)  (3.919324366666942616e+00+6.276277934336840780e-03j)
 (8.209669244941929946e+02+0.000000000000000000e+00j)  (3.922429947067950895e+00-5.024501426340980542e-03j)
 (8.178805826727864314e+02+0.000000000000000000e+00j)  (3.918401982456413357e+00-1.567739696772238109e-02j)
 (8.148173595167085068e+02+0.000000000000000000e+00j)  (3.908984927684036048e+00-2.160801074584068476e-02j)
 (8.117769962349296975e+02+0.000000000000000000e+00j)  (3.897987201918863498e+00-2.054597715712393538e-02j)
 (8.087592378846139809e+02+0.000000000000000000e+00j)  (3.889825988800342138e+00-1.289488558786368137e-02j)
 (8.057638332998561737e+02+0.000000000000000000e+00j)  (3.887837972577132817e+00-1.580115665713013786e-03j)
 (8.027905350219969023e+02+0.000000000000000000e+00j)  (3.893001957612885811e+00+9.068065457043764099e-03j)
 (7.998390992314749610e+02+0.000000000000000000e+00j)  (3.903562313884295421e+00+1.496973533951195118e-02j)
 (7.969092856811764705e+02+0.000000000000000000e+00j)  (3.915698033972793812e+00+1.385620252565755370e-02j)
 (7.940008576312451396e+02+0.000000000000000000e+00j)  (3.924982360824701200e+00+6.139431024792993061e-03j)
 (7.911135817853132721e+02+0.000000000000000000e+00j)  (3.928075338452415188e+00-5.243124412214358182e-03j)
 (7.882472282281200933e+02+0.000000000000000000e+00j)  (3.924002080867339259e+00-1.594976694973568657e-02j)
 (7.854015703644807900e+02+0.000000000000000000e+00j)  (3.914527484145161385e+00-2.189380311424608469e-02j)
 (7.825763848595724994e+02+0.000000000000000000e+00j)  (3.903483322224548413e+00-2.080655485652294426e-02j)
 (7.797714515805059818e+02+0.000000000000000000e+00j)  (3.895304277672584359e+00-1.310619540441941219e-02j)
 (7.769865535391470530e+02+0.000000000000000000e+00j)  (3.893332270405981177e+00-1.739509829080585846e-03j)
 (7.742214768361607184e+02+0.000000000000000000e+00j)  (3.898537544158626744e+00+8.943707911793705168e-03j)
 (7.714760106062453815e+02+0.000000000000000000e+00j)  (3.909146086286585220e+00+1.485380596428139549e-02j)
 (7.687499469645271120e+02+0.000000000000000000e+00j)  (3.921316654176861149e+00+1.372615714086478436e-02j)
 (7.660430809540885093e+02+0.000000000000000000e+00j)  (3.930609269760708457e+00+5.989004602133623373e-03j)
 (7.633552104946006693e+02+0.000000000000000000e+00j)  (3.933684029278104788e+00-5.398358300646667086e-03j)
 (7.606861363320319924e+02+0.000000000000000000e+00j)  (3.929580462108644312e+00-1.607607696142442089e-02j)
 (7.580356619894118921e+02+0.000000000000000000e+00j)  (3.920087552316574353e+00-2.195124808140172523e-02j)
 (7.554035937186151841e+02+0.000000000000000000e+00j)  (3.909061974946210771e+00-2.076495166923419608e-02j)
 (7.527897404531528309e+02+0.000000000000000000e+00j)  (3.900954357496424940e+00-1.295913126309279975e-02j)
 (7.501939137619351641e+02+0.000000000000000000e+00j)  (3.899106623641567904e+00-1.510930489821368967e-03j)
 (7.476159278039901892e+02+0.000000000000000000e+00j)  (3.904471612098946220e+00+9.203210969134425351e-03j)
 (7.450555992841135549e+02+0.000000000000000000e+00j)  (3.915245268641457610e+00+1.508015572880433593e-02j)
 (7.425127474094238096e+02+0.000000000000000000e+00j)  (3.927553094809413281e+00+1.386006187551978158e-02j)
 (7.399871938468066901e+02+0.000000000000000000e+00j)  (3.936929381054294463e+00+5.993075322773906179e-03j)
 (7.374787626812242252e+02+0.000000000000000000e+00j)  (3.940024223147854610e+00-5.529545710161132450e-03j)
 (7.349872803748687602e+02+0.000000000000000000e+00j)  (3.935885623405032341e+00-1.631634861907326275e-02j)
 (7.325125757271420071e+02+0.000000000000000000e+00j)  (3.926325866539907228e+00-2.225324319374500509e-02j)
 (7.300544798354401337e+02+0.000000000000000000e+00j)  (3.915231147262181466e+00-2.107660467570066087e-02j)
 (7.276128260567262487e+02+0.000000000000000000e+00j)  (3.907077492168540278e+00-1.324016930364704456e-02j)
 (7.251874499698706131e+02+0.000000000000000000e+00j)  (3.905219851758591432e+00-1.743520482287649409e-03j)
 (7.227781893387414129e+02+0.000000000000000000e+00j)  (3.910608523539738979e+00+9.013161194540961901e-03j)
 (7.203848840760302892e+02+0.000000000000000000e+00j)  (3.921424212180677937e+00+1.491090359266209614e-02j)
 (7.180073762077925039e+02+0.000000000000000000e+00j)  (3.933772097554492753e+00+1.368749759596326818e-02j)
 (7.156455098386880991e+02+0.000000000000000000e+00j)  (3.943170329550617748e+00+5.804060429320798305e-03j)
 (7.132991311179054037e+02+0.000000000000000000e+00j)  (3.946264252039384690e+00-5.729469897237558611e-03j)
 (7.109680882057555209e+02+0.000000000000000000e+00j)  (3.942110803435590061e+00-1.650404830683688609e-02j)
 (7.086522312409158530e+02+0.000000000000000000e+00j)  (3.932541375171661358e+00-2.239747362233522956e-02j)
 (7.063514123083155027e+02+0.000000000000000000e+00j)  (3.921463494655066828e+00-2.115207394884799016e-02j)
 (7.040654854076414040e+02+0.000000000000000000e+00j)  (3.913367526876000202e+00-1.324045085379322272e-02j)
 (7.017943064224552927e+02+0.000000000000000000e+00j)  (3.911608963494024760e+00-1.687407192933473594e-03j)
 (6.995377330899073058e+02+0.000000000000000000e+00j)  (3.917123256592876857e+00+9.084800021829006131e-03j)
 (6.972956249710294969e+02+0.000000000000000000e+00j)  (3.928065300635084078e+00+1.494702994143980168e-02j)
 (6.950678434216011965e+02+0.000000000000000000e+00j)  (3.940512394521899608e+00+1.364338369063372580e-02j)
 (6.928542515635706422e+02+0.000000000000000000e+00j)  (3.949962790082290010e+00+5.656242229467855868e-03j)
 (6.906547142570195774e+02+0.000000000000000000e+00j)  (3.953057298019302390e+00-5.975446061505615414e-03j)
 (6.884690980726618363e+02+0.000000000000000000e+00j)  (3.948865518711494271e+00-1.681615757126886032e-02j)
 (6.862972712648617062e+02+0.000000000000000000e+00j)  (3.939244172329354310e+00-2.272926066771986317e-02j)
 (6.841391037451609236e+02+0.000000000000000000e+00j)  (3.928129500139449615e+00-2.145984957431010254e-02j)
 (6.819944670563045293e+02+0.000000000000000000e+00j)  (3.920033366537874375e+00-1.349927384389140207e-02j)
 (6.798632343467536430e+02+0.000000000000000000e+00j)  (3.918317606985832313e+00-1.899883512650873789e-03j)
 (6.777452803456734500e+02+0.000000000000000000e+00j)  (3.923906587142941493e+00+8.890208063689333459e-03j)
 (6.756404813383886676e+02+0.000000000000000000e+00j)  (3.934930962838774526e+00+1.472755760297875596e-02j)
 (6.735487151422946681e+02+0.000000000000000000e+00j)  (3.947439882968032610e+00+1.335903214377896775e-02j)
 (6.714698610832134591e+02+0.000000000000000000e+00j)  (3.956910263721188148e+00+5.285920584264129640e-03j)
 (6.694037999721882670e+02+0.000000000000000000e+00j)  (3.959976551486622309e+00-6.424802984270737254e-03j)
 (6.673504140827029687e+02+0.000000000000000000e+00j)  (3.955719452927042301e+00-1.731093438559331427e-02j)
 (6.653095871283215956e+02+0.000000000000000000e+00j)  (3.946020164089193205e+00-2.322043612836144702e-02j)
 (6.632812042407352919e+02+0.000000000000000000e+00j)  (3.934843642189687074e+00-2.189989372976815923e-02j)
 (6.612651519482102458e+02+0.000000000000000000e+00j)  (3.926724044085474485e+00-1.385822860611195945e-02j)
 (6.592613181544277268e+02+0.000000000000000000e+00j)  (3.925030962445641869e+00-2.174520395188447169e-03j)
 (6.572695921177074752e+02+0.000000000000000000e+00j)  (3.930679536287687181e+00+8.677579266963613910e-03j)
 (6.552898644306059168e+02+0.000000000000000000e+00j)  (3.941778360893434918e+00+1.454004761639025867e-02j)
 (6.533220269998834056e+02+0.000000000000000000e+00j)  (3.954350825297213046e+00+1.316151825730328163e-02j)
 (6.513659730268298063e+02+0.000000000000000000e+00j)  (3.963854947587943212e+00+5.060278554492102926e-03j)
 (6.494215969879437580e+02+0.000000000000000000e+00j)  (3.966920982120247796e+00-6.671691427474210970e-03j)
 (6.474887946159558396e+02+0.000000000000000000e+00j)  (3.962642146735701587e+00-1.754973066144182789e-02j)
 (6.455674628811904086e+02+0.000000000000000000e+00j)  (3.952924108915486734e+00-2.341166496925962612e-02j)
 (6.436574999732578135e+02+0.000000000000000000e+00j)  (3.941758495613516544e+00-2.201136708123099806e-02j)
 (6.417588052830712968e+02+0.000000000000000000e+00j)  (3.933697260223713243e+00-1.388076541128656187e-02j)
 (6.398712793851798324e+02+0.000000000000000000e+00j)  (3.932110836033219314e+00-2.129610380808913146e-03j)
 (6.379948240204140575e+02+0.000000000000000000e+00j)  (3.937896394493058505e+00+8.741597725597124308e-03j)
