2.472229943079104487e+03 -6.011705802095659856e-03
2.444452078550125407e+03 -4.131565406906971029e-03
2.417291499899568862e+03 4.946983246909504627e-04
2.390727857043529639e+03 6.204634358822113185e-03
2.364741684684360735e+03 1.087916433149776346e-02
2.339314354741517946e+03 1.274301506066603980e-02
2.314428031818736144e+03 1.105208978139125657e-02
2.290065631483801553e+03 6.401287174426196873e-03
2.266210781155845325e+03 5.258737542422610390e-04
2.242847783411970795e+03 -4.338862702985727543e-03
2.219961581540419957e+03 -6.303790658218253427e-03
2.197537727181425907e+03 -4.557644208190446238e-03
2.175562349909611385e+03 2.992623732840394841e-04
2.154022128623378194e+03 6.456280924962022778e-03
2.132904264617266108e+03 1.156312713112158351e-02
2.112196456222924098e+03 1.362271075326293608e-02
2.091886874913088377e+03 1.176797247539919898e-02
2.071964142771058505e+03 6.621702691159019050e-03
2.052417311235482885e+03 9.187670447930168917e-05
2.033235841037020236e+03 -5.331400034532287648e-03
2.014409583249640264e+03 -7.518421591037821074e-03
1.995928761384964901e+03 -5.525396056069220574e-03
1.977783954463283408e+03 1.635966148099690385e-05
1.959966080999650103e+03 7.106309675417125764e-03
1.942466383847867519e+03 1.310956369798072646e-02
1.925276415849213663e+03 1.575035657006746206e-02
1.908388026236501446e+03 1.398897054058502801e-02
1.891793347747488269e+03 8.443827779663359151e-03
1.875484784404837683e+03 1.187848084389898744e-03
1.859454999922744946e+03 -5.015536652803419086e-03
1.843696906703060904e+03 -7.755325728396224826e-03
1.828203655386228093e+03 -5.901011186716525331e-03
1.812968624924676305e+03 -5.818625259550572507e-05
1.797985413148439420e+03 7.631845093203715527e-03
1.783247827794763907e+03 1.428423253206475771e-02
1.768749877975293884e+03 1.736232321124359795e-02
1.754485766056138573e+03 1.565639518431804350e-02
1.740449879927689381e+03 9.772196491612259936e-03
1.726636785642549057e+03 1.932735027695559483e-03
1.713041220401268902e+03 -4.843835221056315074e-03
1.699658085866884221e+03 -7.887126962608202729e-03
1.686482441790396706e+03 -5.906441148835742463e-03
1.673509499930470383e+03 4.857904046401176324e-04
1.660734618251611892e+03 8.969317268236926682e-03
1.648153295386069431e+03 1.636914978173399995e-02
1.635761165345572863e+03 1.985244076079320172e-02
1.623553992469859395e+03 1.801773766913471880e-02
1.611527666599712347e+03 1.145798065526498072e-02
1.599678198462949922e+03 2.572253790378243796e-03
1.588001715262490279e+03 -5.315454832792780755e-03
1.576494456456240187e+03 -9.206169731656809949e-03
1.565152769719144999e+03 -7.573474186123779761e-03
1.553973107078294106e+03 -9.685023720781216683e-04
1.542952021212490763e+03 8.158030261099822461e-03
1.532086161908177019e+03 1.636196962181462461e-02
1.521372272664063985e+03 2.050592671106627948e-02
1.510807187437230368e+03 1.896312609147362410e-02
1.500387827523870328e+03 1.226310445424585657e-02
1.490111198568227110e+03 2.923206741686718360e-03
1.479974387693613380e+03 -5.483032376759907657e-03
1.469974560749737520e+03 -9.676803245952533827e-03
1.460108959670880267e+03 -7.934337177057085647e-03
1.450374899939741226e+03 -7.729645048619117245e-04
1.440769768152060578e+03 9.209034982040092965e-03
1.431291019677376198e+03 1.829148524388939101e-02
1.421936176411511042e+03 2.303654425912722223e-02
1.412702824616631005e+03 2.160824827173489157e-02
1.403588612844910585e+03 1.450119134377456966e-02
1.394591249942058994e+03 4.389882646642244424e-03
1.385708503127141284e+03 -4.858042724368231112e-03
1.376938196145323673e+03 -9.641055584725785957e-03
1.368278207490321847e+03 -8.005082958144281099e-03
1.359726468693507286e+03 -4.175015179648570670e-04
1.351280962676777335e+03 1.037200545221041680e-02
1.342939722166426918e+03 2.034526247117595874e-02
1.334700828165405937e+03 2.573056264886847480e-02
1.326562408481470584e+03 2.444767050371780479e-02
1.318522636308855454e+03 1.692941721060230165e-02
1.310579728861211834e+03 5.995991641317271852e-03
1.302731946053659613e+03 -4.184951389857492765e-03
1.294977589231911679e+03 -9.669274189968294839e-03
1.287314999946515627e+03 -8.246346636594811472e-03
1.279742558770359665e+03 -3.100572450341386259e-04
1.272258684157667631e+03 1.125187401995369346e-02
1.264861831342797586e+03 2.212308331501058184e-02
1.257550491277232140e+03 2.818583357997083219e-02
1.250323189603225273e+03 2.709712569239980384e-02
1.243178485662635467e+03 1.921060815825591933e-02
1.236114971539552243e+03 7.482096592364097590e-03
1.229131271135373709e+03 -3.620543684852339274e-03
1.222226039275062703e+03 -9.801598768637682924e-03
1.215397960843358533e+03 -8.581174245883950794e-03
1.208645749949784431e+03 -2.696959044096095123e-04
1.201968149121332544e+03 1.210906545793324213e-02
1.195363928521764819e+03 2.393264586870340327e-02
1.188831885196509120e+03 3.072169745482930883e-02
1.182370842342180367e+03 2.985272618164617683e-02
1.175979648599790153e+03 2.158697516897934571e-02
1.169657177370758973e+03 9.012364406393554364e-03
1.163402326154872753e+03 -3.095178242869578260e-03
1.157214015909368072e+03 -1.007167083522322350e-02
1.151091190428365735e+03 -9.148222620984107142e-03
1.145032815741900777e+03 -5.358689564955201575e-04
1.139037879533828118e+03 1.261244334465400248e-02
1.133105390577922662e+03 2.536435844896303693e-02
1.127234378191508540e+03 3.286712104579270211e-02
1.121423891705985397e+03 3.220285920199649626e-02
1.115672999953646922e+03 2.353131843773473980e-02
1.109980790770209978e+03 1.007335543949904044e-02
1.104346370512493195e+03 -3.074959459717693105e-03
1.098768863590712954e+03 -1.086116760140542342e-02
1.093247412014880183e+03 -1.020554586649124150e-02
1.087781174954805692e+03 -1.203803010408899038e-03
1.082369328313239748e+03 1.286618248665932079e-02
1.077011064311689097e+03 2.675277317085656900e-02
1.071705591088478513e+03 3.520935254029448902e-02
1.066452132308633054e+03 3.499819896903968997e-02
1.061249926785176513e+03 2.615426380695238043e-02
1.056098228111462049e+03 1.201584624720617063e-02
1.050996304304160276e+03 -2.006512878382345384e-03
1.045943437456544189e+03 -1.046988767479060077e-02
1.040938923401728061e+03 -9.979288329653286660e-03
1.035982071385529252e+03 -5.141246624405548023e-04
1.031072203748630955e+03 1.451639217388852113e-02
1.026208655617741442e+03 2.952756380990773782e-02
1.021390774605451611e+03 3.886200294549091439e-02
1.016617920518510118e+03 3.894918512365613122e-02
1.011889465074238046e+03 2.969751622312635439e-02
1.007204791624820132e+03 1.457665331413009711e-02
1.002563294889222107e+03 -6.591832532181689068e-04
9.979643806924824503e+02 -1.013764799085514930e-02
9.934074657121514065e+02 -1.010893586040415536e-02
9.888919772316417038e+02 -4.057812427110345623e-04
9.844173529002766827e+02 1.544539135622042571e-02
9.799830404998250515e+02 3.152269973990130120e-02
9.755884977173146808e+02 4.173935938089174541e-02
9.712331919239337594e+02 4.216695537399485494e-02
9.669165999598274084e+02 3.256519006145045664e-02
9.626382079246068315e+02 1.652318399567892504e-02
9.583975109733971749e+02 1.398882847321388401e-04
9.541940131182507230e+02 -1.027172975307013257e-02
9.500272270347650192e+02 -1.059272055561583797e-02
9.458966738737441347e+02 -5.000973892547513899e-04
9.418018830777540416e+02 1.635982710548993316e-02
9.377423922024188414e+02 3.371173346145172472e-02
9.337177467423225607e+02 4.501318677451261047e-02
9.297274999613724731e+02 4.594942479704196281e-02
9.257712127274943441e+02 3.610995235327772029e-02
9.218484533515304520e+02 1.919595522968078199e-02
9.179587974302158955e+02 1.660229665934360218e-03
9.141018276931140463e+02 -9.721257090408641152e-03
9.102771338533941616e+02 -1.043254376587195165e-02
9.064843124623381527e+02 2.893458855241563303e-05
9.027229667674736220e+02 1.790901153665514292e-02
8.989927065742197101e+02 3.657576226441004025e-02
8.952931481109512788e+02 4.901485206999567357e-02
8.916239138973819536e+02 5.050247957669101728e-02
8.879846326161680281e+02 4.043734872735757491e-02
8.843749389876469422e+02 2.262137347962613759e-02
8.807944736476162007e+02 3.862331334893141094e-03
8.772428830280692864e+02 -8.588970270050819839e-03
8.737198192408078512e+02 -9.802800736275466345e-03
8.702249399638446903e+02 9.173585659800081483e-04
8.667579083305224685e+02 1.971570438570939901e-02
8.633183928212745286e+02 3.959986345486929404e-02
8.599060671579493373e+02 5.307240148608393521e-02
8.565206102006344508e+02 5.498804981369082023e-02
8.531617058469065569e+02 4.454799311678383361e-02
8.498290429334421106e+02 2.565861932676686066e-02
8.465223151399267181e+02 5.497318677615175078e-03
8.432412208951983530e+02 -8.189056274781334951e-03
8.399854632855643786e+02 -1.003670710584039782e-02
8.367547499652351917e+02 8.565461480181432285e-04
8.335487930688167353e+02 2.053170061685150038e-02
8.303673091258059458e+02 4.162159040454191383e-02
8.272100189770387715e+02 5.612440701307746388e-02
8.240766476930347153e+02 5.845446245692373366e-02
8.209669244941929946e+02 4.760799355926801507e-02
8.178805826727864314e+02 2.760542822434962698e-02
8.148173595167085068e+02 6.019584410916104661e-03
8.117769962349296975e+02 -8.871818789399941313e-03
8.087592378846139809e+02 -1.123868295816100350e-02
8.057638332998561737e+02 4.440578790565929463e-05
8.027905350219969023e+02 2.090986389887623115e-02
7.998390992314749610e+02 4.358596298857327772e-02
7.969092856811764705e+02 5.951855164421067379e-02
7.940008576312451396e+02 6.262729849346473920e-02
7.911135817853132721e+02 5.165683743537261008e-02
7.882472282281200933e+02 3.071375183175653611e-02
7.854015703644807900e+02 7.762220236664496391e-03
7.825763848595724994e+02 -8.371844383854467123e-03
7.797714515805059818e+02 -1.136188493320109370e-02
7.769865535391470530e+02 1.724618514461985139e-04
7.742214768361607184e+02 2.207853548084018347e-02
7.714760106062453815e+02 4.619049960768137342e-02
7.687499469645271120e+02 6.340073335131084231e-02
7.660430809540885093e+02 6.712818899340915191e-02
7.633552104946006693e+02 5.586352634699447151e-02
7.606861363320319924e+02 3.380757566181632340e-02
7.580356619894118921e+02 9.336199215024336764e-03
7.554035937186151841e+02 -8.148241452754383107e-03
7.527897404531528309e+02 -1.179552125889235699e-02
7.501939137619351641e+02 4.552976985839665410e-05
7.476159278039901892e+02 2.313406749985933916e-02
7.450555992841135549e+02 4.888630804434920124e-02
7.425127474094238096e+02 6.760170435706966408e-02
7.399871938468066901e+02 7.215391571797638570e-02
7.374787626812242252e+02 6.074229098431185858e-02
7.349872803748687602e+02 3.764179542370784531e-02
7.325125757271420071e+02 1.164131712702402496e-02
7.300544798354401337e+02 -7.260340107867481983e-03
7.276128260567262487e+02 -1.165918735735153866e-02
7.251874499698706131e+02 3.959807125019960288e-04
7.227781893387414129e+02 2.459519328337614677e-02
7.203848840760302892e+02 5.194124908635273929e-02
7.180073762077925039e+02 7.213252529223161680e-02
7.156455098386880991e+02 7.748339738179330083e-02
7.132991311179054037e+02 6.589075866138460746e-02
7.109680882057555209e+02 4.170215527277298939e-02
7.086522312409158530e+02 1.412942839448706397e-02
7.063514123083155027e+02 -6.214581628143834961e-03
7.040654854076414040e+02 -1.135481928392394896e-02
7.017943064224552927e+02 9.682261974330552386e-04
6.995377330899073058e+02 2.636898482172972749e-02
6.972956249710294969e+02 5.541565270388690290e-02
6.950678434216011965e+02 7.717585574930832526e-02
6.928542515635706422e+02 8.337685647008381828e-02
6.906547142570195774e+02 7.159768009882915007e-02
6.884690980726618363e+02 4.626205426715396252e-02
6.862972712648617062e+02 1.702713360082019553e-02
6.841391037451609236e+02 -4.846535533809202476e-03
6.819944670563045293e+02 -1.078006633271086367e-02
6.798632343467536430e+02 1.813635725906259655e-03
6.777452803456734500e+02 2.847099325295857422e-02
6.756404813383886676e+02 5.930098951503529753e-02
6.735487151422946681e+02 8.270140660146016454e-02
6.714698610832134591e+02 8.977227083059349799e-02
6.694037999721882670e+02 7.774805663653014398e-02
6.673504140827029687e+02 5.112569674593024638e-02
6.653095871283215956e+02 2.003063832632263896e-02
6.632812042407352919e+02 -3.586662676060181371e-03
6.612651519482102458e+02 -1.049549120566822119e-02
6.592613181544277268e+02 2.257209144893898567e-03
6.572695921177074752e+02 3.014665991641166803e-02
6.552898644306059168e+02 6.281353994911216543e-02
6.533220269998834056e+02 8.795546738348919424e-02
6.513659730268298063e+02 9.600543303947929596e-02
6.494215969879437580e+02 8.381845244104878245e-02
6.474887946159558396e+02 5.594632225158580746e-02
6.455674628811904086e+02 2.298581367732028743e-02
6.436574999732578135e+02 -2.401852738972517620e-03
6.417588052830712968e+02 -1.030563579779637806e-02
6.398712793851798324e+02 2.617033326288892986e-03
6.379948240204140575e+02 3.178883726331877685e-02
6.361293420788338153e+02 6.637255427108648687e-02
6.342747375829771954e+02 9.334224522781746358e-02
6.324309156713987932e+02 1.024370799529297216e-01
6.305977825824961656e+02 9.011449657939764324e-02
6.287752456386160702e+02 6.098041720298250784e-02
6.269632132304357128e+02 2.612121821331528371e-02
6.251615948016126367e+02 -1.060196814627870814e-03
6.233703008336997300e+02 -9.941048286120707927e-03
6.215892428313177334e+02 3.229392031858895496e-03
6.198183333075817245e+02 3.381802709011198782e-02
6.180574857697761217e+02 7.048342674021082499e-02
6.163066147052724091e+02 9.943431367862040626e-02
6.145656355676868543e+02 1.096725994943025667e-01
6.128344647632708302e+02 9.722806178549024680e-02
6.111130196375313517e+02 6.675459792643619050e-02
6.094012184620760308e+02 2.984805280460463284e-02
6.076989804216792663e+02 6.915608596539834412e-04
6.060062256015631874e+02 -9.337206961943848166e-03
6.043228749748922155e+02 3.952842540260359701e-03
6.026488503904741947e+02 3.588298432274490690e-02
6.009840745606662722e+02 7.459331813696322422e-02
5.993284710494798446e+02 1.054959429345536243e-01
5.976819642608824097e+02 1.168215983387840273e-01
5.960444794272908666e+02 1.041517549932376441e-01
5.944159425982545599e+02 7.219208911366979675e-02
5.927962806293220410e+02 3.307808329340276160e-02
5.911854211710901836e+02 1.821164289379506801e-03
5.895832926584313327e+02 -9.396207430005522679e-03
5.879898242998950764e+02 4.091271145562791478e-03
5.864049460672808891e+02 3.756388391916279379e-02
5.848285886853794864e+02 7.861520493862939052e-02
5.832606836218798207e+02 1.118075770199860042e-01
5.817011630774363766e+02 1.245384370522806122e-01
